customer_id,signup_date,kyc_status,home_address_id,label,ring_id
C04238,2026-02-02,verified,A00146,LEGITIMATE_SHARED_RESOURCE,
C04239,2025-09-09,verified,A00671,ABUSE_RING,R0075
C04240,2026-04-27,verified,A00173,NORMAL,
C04241,2025-09-20,verified,A00328,NORMAL,
C04242,2026-01-04,verified,A00243,NORMAL,
C04243,2025-02-16,verified,A00079,MIXED,R0121
C04244,2025-04-29,pending,A00628,NORMAL,
C04245,2025-01-18,verified,A00375,LEGITIMATE_SHARED_RESOURCE,
C04246,2026-06-28,pending,A00139,NORMAL,
C04247,2026-04-30,verified,A00650,NORMAL,
C04248,2025-06-19,verified,A00053,NORMAL,
C04249,2026-06-03,verified,A00384,LEGITIMATE_SHARED_RESOURCE,
C04250,2026-03-05,verified,A00681,NORMAL,
C04251,2025-08-19,verified,A00375,NORMAL,
C04252,2026-01-02,verified,A00522,NORMAL,
C04253,2026-01-15,verified,A00065,NORMAL,
C04254,2026-06-23,verified,A00570,NORMAL,
C04255,2025-09-24,verified,A00628,NORMAL,
C04256,2026-08-01,verified,A00305,NORMAL,
C04257,2026-06-27,verified,A00594,NORMAL,
C04258,2026-07-28,verified,A00354,LEGITIMATE_SHARED_RESOURCE,
C04259,2026-01-04,verified,A00214,NORMAL,
C04260,2025-07-27,pending,A00004,NORMAL,
C04261,2026-04-17,verified,A00129,LEGITIMATE_SHARED_RESOURCE,
C04262,2026-02-20,verified,A00001,ABUSE_RING,R0003
C04263,2026-08-15,verified,A00011,NORMAL,
C04264,2025-11-08,verified,A00380,NORMAL,
C04265,2025-01-27,verified,A00323,NORMAL,
C04266,2025-01-16,verified,A00696,NORMAL,
C04267,2026-02-06,verified,A00331,NORMAL,
C04268,2026-06-13,verified,A00627,NORMAL,
C04269,2025-02-09,verified,A00331,NORMAL,
C04270,2026-07-02,pending,A00605,NORMAL,
C04271,2026-05-24,verified,A00137,NORMAL,
C04272,2025-06-17,verified,A00297,LEGITIMATE_SHARED_RESOURCE,
C04273,2025-07-06,verified,A00246,NORMAL,
C04274,2025-01-19,verified,A00245,LEGITIMATE_SHARED_RESOURCE,
C04275,2025-03-07,verified,A00039,NORMAL,
C04276,2026-03-16,verified,A00481,NORMAL,
C04277,2025-04-14,verified,A00253,NORMAL,
C04278,2026-01-26,verified,A00349,LEGITIMATE_SHARED_RESOURCE,
C04279,2025-03-22,verified,A00094,NORMAL,
C04280,2025-11-05,pending,A00151,NORMAL,
C04281,2025-02-20,pending,A00158,NORMAL,
C04282,2026-07-15,verified,A00137,NORMAL,
C04283,2025-05-28,verified,A00568,NORMAL,
C04284,2026-02-26,verified,A00124,LEGITIMATE_SHARED_RESOURCE,
C04285,2025-10-04,verified,A00135,NORMAL,
C04286,2025-10-22,pending,A00306,LEGITIMATE_SHARED_RESOURCE,
C04287,2025-05-20,verified,A00609,NORMAL,
C04288,2025-06-09,verified,A00246,ABUSE_RING,R0055
C04289,2025-01-23,verified,A00708,LEGITIMATE_SHARED_RESOURCE,
C04290,2025-05-15,verified,A00058,NORMAL,
C04291,2025-01-16,verified,A00196,ABUSE_RING,R0043
C04292,2025-05-13,verified,A00619,LEGITIMATE_SHARED_RESOURCE,
C04293,2025-06-25,verified,A00689,NORMAL,
C04294,2025-06-14,verified,A00242,NORMAL,
C04295,2025-12-07,verified,A00601,NORMAL,
C04296,2026-05-16,verified,A00239,NORMAL,
C04297,2025-12-10,verified,A00166,NORMAL,
C04298,2025-11-27,pending,A00120,ABUSE_RING,R0078
C04299,2026-05-12,pending,A00189,NORMAL,
C04300,2025-10-15,verified,A00532,NORMAL,
C04301,2025-10-09,verified,A00500,NORMAL,
C04302,2026-01-20,verified,A00551,NORMAL,
C04303,2026-04-11,verified,A00372,ABUSE_RING,R0098
C04304,2025-08-09,verified,A00282,NORMAL,
C04305,2025-01-04,verified,A00001,NORMAL,
C04306,2026-04-22,verified,A00056,NORMAL,
C04307,2026-02-06,verified,A00244,NORMAL,
C04308,2026-01-21,verified,A00497,NORMAL,
C04309,2025-07-12,pending,A00343,MIXED,R0131
C04310,2026-03-10,verified,A00168,LEGITIMATE_SHARED_RESOURCE,
C04311,2026-03-08,verified,A00203,NORMAL,
C04312,2026-03-16,verified,A00150,NORMAL,
C04313,2025-10-26,verified,A00613,NORMAL,
C04314,2026-07-13,verified,A00462,NORMAL,
C04315,2026-04-11,verified,A00187,LEGITIMATE_SHARED_RESOURCE,
C04316,2025-11-04,verified,A00515,NORMAL,
C04317,2025-06-09,verified,A00443,NORMAL,
C04318,2025-06-20,verified,A00170,LEGITIMATE_SHARED_RESOURCE,
C04319,2025-07-10,pending,A00543,NORMAL,
C04320,2025-08-17,verified,A00085,NORMAL,
C04321,2025-07-21,verified,A00334,NORMAL,
C04322,2025-06-30,verified,A00223,ABUSE_RING,R0020
C04323,2025-12-12,verified,A00029,NORMAL,
C04324,2026-01-30,verified,A00698,LEGITIMATE_SHARED_RESOURCE,
C04325,2025-01-29,verified,A00299,NORMAL,
C04326,2025-02-13,verified,A00704,ABUSE_RING,R0042
C04327,2025-04-09,pending,A00307,NORMAL,
C04328,2025-03-18,verified,A00347,NORMAL,
C04329,2025-06-14,verified,A00159,LEGITIMATE_SHARED_RESOURCE,
C04330,2025-09-15,verified,A00398,NORMAL,
C04331,2026-03-30,verified,A00535,NORMAL,
C04332,2026-08-04,verified,A00233,NORMAL,
C04333,2025-12-23,verified,A00425,NORMAL,
C04334,2025-06-10,verified,A00629,NORMAL,
C04335,2025-07-13,verified,A00471,LEGITIMATE_SHARED_RESOURCE,
C04336,2025-10-13,verified,A00202,NORMAL,
C04337,2025-12-17,verified,A00240,LEGITIMATE_SHARED_RESOURCE,
C04338,2025-08-01,verified,A00458,NORMAL,
C04339,2026-06-05,verified,A00597,NORMAL,
C04340,2026-01-09,verified,A00082,NORMAL,
C04341,2025-01-23,verified,A00034,NORMAL,
C04342,2026-08-17,verified,A00275,NORMAL,
C04343,2025-12-15,verified,A00371,NORMAL,
C04344,2026-08-08,verified,A00521,NORMAL,
C04345,2025-07-09,verified,A00489,LEGITIMATE_SHARED_RESOURCE,
C04346,2025-05-13,verified,A00698,LEGITIMATE_SHARED_RESOURCE,
C04347,2025-07-15,verified,A00494,NORMAL,
C04348,2025-01-05,verified,A00072,NORMAL,
C04349,2026-07-25,verified,A00311,NORMAL,
C04350,2026-05-31,verified,A00404,NORMAL,
C04351,2026-04-13,verified,A00646,NORMAL,
C04352,2025-12-25,verified,A00635,NORMAL,
C04353,2025-04-11,verified,A00256,MIXED,
C04354,2026-01-11,pending,A00390,NORMAL,
C04355,2026-01-07,verified,A00654,NORMAL,
C04356,2026-01-26,verified,A00681,LEGITIMATE_SHARED_RESOURCE,
C04357,2025-05-23,verified,A00677,LEGITIMATE_SHARED_RESOURCE,
C04358,2025-01-01,verified,A00341,NORMAL,
C04359,2025-05-14,verified,A00378,NORMAL,
C04360,2025-09-28,verified,A00106,NORMAL,
C04361,2025-04-24,verified,A00064,ABUSE_RING,R0035
C04362,2026-01-12,verified,A00421,NORMAL,
C04363,2025-07-02,verified,A00074,LEGITIMATE_SHARED_RESOURCE,
C04364,2025-05-27,verified,A00418,LEGITIMATE_SHARED_RESOURCE,
C04365,2026-04-02,verified,A00661,NORMAL,
C04366,2026-06-04,verified,A00663,NORMAL,
C04367,2026-08-07,verified,A00051,ABUSE_RING,R0104
C04368,2025-11-17,verified,A00310,NORMAL,
C04369,2026-05-11,verified,A00206,NORMAL,
C04370,2026-03-11,verified,A00175,NORMAL,
C04371,2025-10-23,verified,A00333,NORMAL,
C04372,2025-07-23,pending,A00160,NORMAL,
C04373,2025-01-25,verified,A00278,NORMAL,
C04374,2025-08-19,verified,A00418,LEGITIMATE_SHARED_RESOURCE,
C04375,2025-03-10,verified,A00226,LEGITIMATE_SHARED_RESOURCE,
C04376,2025-11-02,verified,A00682,ABUSE_RING,R0015
C04377,2025-08-01,verified,A00354,NORMAL,
C04378,2025-06-02,verified,A00273,NORMAL,
C04379,2025-07-14,verified,A00045,NORMAL,
C04380,2025-03-08,verified,A00422,NORMAL,
C04381,2026-07-01,verified,A00031,NORMAL,
C04382,2026-01-09,verified,A00080,NORMAL,
C04383,2025-07-10,verified,A00373,NORMAL,
C04384,2025-06-17,verified,A00412,LEGITIMATE_SHARED_RESOURCE,
C04385,2025-10-10,verified,A00289,LEGITIMATE_SHARED_RESOURCE,
C04386,2026-03-25,verified,A00064,NORMAL,
C04387,2026-03-22,verified,A00642,NORMAL,
C04388,2026-01-26,verified,A00168,NORMAL,
C04389,2026-06-03,verified,A00239,NORMAL,
C04390,2025-02-07,verified,A00675,LEGITIMATE_SHARED_RESOURCE,
C04391,2025-01-31,verified,A00082,NORMAL,
C04392,2025-02-10,verified,A00038,NORMAL,
C04393,2025-04-22,verified,A00297,NORMAL,
C04394,2026-06-21,verified,A00381,NORMAL,
C04395,2026-02-06,verified,A00305,NORMAL,
C04396,2025-05-12,verified,A00522,NORMAL,
C04397,2026-05-09,verified,A00601,NORMAL,
C04398,2025-01-21,verified,A00263,NORMAL,
C04399,2026-08-22,verified,A00056,LEGITIMATE_SHARED_RESOURCE,
C04400,2025-03-05,verified,A00197,LEGITIMATE_SHARED_RESOURCE,
C04401,2025-03-15,verified,A00301,NORMAL,
C04402,2026-08-07,verified,A00032,NORMAL,
C04403,2025-10-18,verified,A00213,NORMAL,
C04404,2025-01-17,verified,A00425,NORMAL,
C04405,2025-10-24,verified,A00272,LEGITIMATE_SHARED_RESOURCE,
C04406,2025-03-29,verified,A00061,NORMAL,
C04407,2026-04-15,verified,A00282,NORMAL,
C04408,2025-07-31,verified,A00357,NORMAL,
C04409,2026-01-15,verified,A00223,NORMAL,
C04410,2025-04-01,verified,A00535,LEGITIMATE_SHARED_RESOURCE,
C04411,2026-06-10,verified,A00325,NORMAL,
C04412,2025-02-09,verified,A00016,NORMAL,
C04413,2026-03-17,verified,A00367,NORMAL,
C04414,2025-04-29,verified,A00272,NORMAL,
C04415,2026-06-19,verified,A00074,NORMAL,
C04416,2025-12-07,verified,A00581,NORMAL,
C04417,2025-12-26,verified,A00135,LEGITIMATE_SHARED_RESOURCE,
C04418,2026-04-14,verified,A00702,ABUSE_RING,R0063
C04419,2025-06-09,verified,A00236,NORMAL,
C04420,2026-07-07,verified,A00108,NORMAL,
C04421,2025-12-09,verified,A00082,LEGITIMATE_SHARED_RESOURCE,
C04422,2026-03-21,verified,A00483,NORMAL,
C04423,2025-04-09,verified,A00379,NORMAL,
C04424,2025-07-17,verified,A00037,NORMAL,
C04425,2026-02-07,verified,A00432,NORMAL,
C04426,2025-11-30,verified,A00261,NORMAL,
C04427,2026-05-26,verified,A00326,NORMAL,
C04428,2025-12-23,verified,A00037,NORMAL,
C04429,2026-05-24,verified,A00077,LEGITIMATE_SHARED_RESOURCE,
C04430,2025-07-11,verified,A00450,NORMAL,
C04431,2025-05-29,verified,A00033,NORMAL,
C04432,2026-07-13,verified,A00314,NORMAL,
C04433,2025-11-25,verified,A00182,LEGITIMATE_SHARED_RESOURCE,
C04434,2025-11-04,pending,A00562,NORMAL,
C04435,2026-06-14,verified,A00036,ABUSE_RING,R0054
C04436,2026-03-15,verified,A00132,NORMAL,
C04437,2025-11-22,verified,A00236,LEGITIMATE_SHARED_RESOURCE,
C04438,2025-08-29,verified,A00102,NORMAL,
C04439,2025-01-16,pending,A00597,LEGITIMATE_SHARED_RESOURCE,
C04440,2026-08-12,verified,A00077,NORMAL,
C04441,2025-04-11,pending,A00276,NORMAL,
C04442,2025-03-02,verified,A00610,NORMAL,
C04443,2026-06-02,verified,A00640,NORMAL,
C04444,2026-04-08,pending,A00114,NORMAL,
C04445,2025-05-19,verified,A00659,NORMAL,
C04446,2025-07-09,verified,A00459,NORMAL,
C04447,2025-11-10,verified,A00344,NORMAL,
C04448,2025-09-21,verified,A00365,LEGITIMATE_SHARED_RESOURCE,
C04449,2025-09-29,verified,A00306,NORMAL,
C04450,2025-12-05,verified,A00153,NORMAL,
C04451,2026-02-19,verified,A00661,NORMAL,
C04452,2025-06-27,verified,A00546,NORMAL,
C04453,2026-03-20,verified,A00404,NORMAL,
C04454,2026-03-24,verified,A00562,NORMAL,
C04455,2025-03-06,verified,A00039,LEGITIMATE_SHARED_RESOURCE,
C04456,2025-12-09,verified,A00176,NORMAL,
C04457,2026-08-03,verified,A00139,NORMAL,
C04458,2026-04-25,verified,A00278,LEGITIMATE_SHARED_RESOURCE,
C04459,2025-07-13,verified,A00437,LEGITIMATE_SHARED_RESOURCE,
C04460,2026-05-20,verified,A00633,NORMAL,
C04461,2026-06-14,verified,A00395,NORMAL,
C04462,2026-04-12,verified,A00069,NORMAL,
C04463,2025-01-12,verified,A00523,NORMAL,
C04464,2025-05-18,verified,A00056,NORMAL,
C04465,2026-05-31,verified,A00229,NORMAL,
C04466,2026-01-03,verified,A00225,NORMAL,
C04467,2025-07-15,verified,A00100,NORMAL,
C04468,2025-12-30,verified,A00183,NORMAL,
C04469,2025-02-26,verified,A00688,LEGITIMATE_SHARED_RESOURCE,
C04470,2025-09-12,verified,A00395,LEGITIMATE_SHARED_RESOURCE,
C04471,2025-03-27,verified,A00397,NORMAL,
C04472,2025-06-17,verified,A00457,NORMAL,
C04473,2025-06-04,verified,A00334,LEGITIMATE_SHARED_RESOURCE,
C04474,2025-04-30,verified,A00391,LEGITIMATE_SHARED_RESOURCE,
C04475,2026-02-15,verified,A00699,LEGITIMATE_SHARED_RESOURCE,
C04476,2026-07-30,pending,A00429,NORMAL,
C04477,2026-08-24,verified,A00114,NORMAL,
C04478,2025-03-31,verified,A00021,NORMAL,
C04479,2026-07-22,verified,A00690,NORMAL,
C04480,2025-09-03,verified,A00582,NORMAL,
C04481,2025-07-04,verified,A00688,NORMAL,
C04482,2026-05-04,verified,A00496,NORMAL,
C04483,2025-08-10,verified,A00022,LEGITIMATE_SHARED_RESOURCE,
C04484,2026-06-26,verified,A00212,NORMAL,
C04485,2025-08-12,verified,A00610,LEGITIMATE_SHARED_RESOURCE,
C04486,2025-12-21,verified,A00401,NORMAL,
C04487,2026-02-19,verified,A00506,NORMAL,
C04488,2026-03-15,verified,A00349,ABUSE_RING,R0009
C04489,2025-12-29,verified,A00662,NORMAL,
C04490,2025-01-28,verified,A00348,NORMAL,
C04491,2025-02-19,verified,A00055,NORMAL,
C04492,2026-07-16,verified,A00427,LEGITIMATE_SHARED_RESOURCE,
C04493,2025-07-11,verified,A00709,LEGITIMATE_SHARED_RESOURCE,
C04494,2026-06-02,verified,A00360,NORMAL,
C04495,2026-01-15,verified,A00303,NORMAL,
C04496,2025-11-16,verified,A00600,LEGITIMATE_SHARED_RESOURCE,
C04497,2026-08-11,verified,A00070,NORMAL,
C04498,2025-05-10,verified,A00428,LEGITIMATE_SHARED_RESOURCE,
C04499,2025-03-09,verified,A00381,NORMAL,
C04500,2025-01-14,verified,A00611,NORMAL,
C04501,2026-08-22,verified,A00044,NORMAL,
C04502,2026-03-27,verified,A00596,NORMAL,
C04503,2025-05-01,verified,A00517,LEGITIMATE_SHARED_RESOURCE,
C04504,2025-04-23,verified,A00318,NORMAL,
C04505,2026-07-04,verified,A00506,NORMAL,
C04506,2026-06-19,verified,A00015,NORMAL,
C04507,2025-08-31,verified,A00096,ABUSE_RING,R0023
C04508,2026-04-06,verified,A00578,LEGITIMATE_SHARED_RESOURCE,
C04509,2025-04-06,pending,A00490,NORMAL,
C04510,2026-03-22,verified,A00381,NORMAL,
C04511,2025-01-24,pending,A00684,NORMAL,
C04512,2025-02-11,verified,A00506,LEGITIMATE_SHARED_RESOURCE,
C04513,2025-12-14,verified,A00204,NORMAL,
C04514,2025-04-18,verified,A00457,NORMAL,
C04515,2025-12-29,verified,A00681,NORMAL,
C04516,2025-05-16,verified,A00636,LEGITIMATE_SHARED_RESOURCE,
C04517,2025-11-26,verified,A00552,LEGITIMATE_SHARED_RESOURCE,
C04518,2025-09-11,verified,A00404,NORMAL,
C04519,2025-02-06,pending,A00598,LEGITIMATE_SHARED_RESOURCE,
C04520,2025-03-02,verified,A00508,NORMAL,
C04521,2025-10-26,verified,A00453,LEGITIMATE_SHARED_RESOURCE,
C04522,2026-01-04,verified,A00484,NORMAL,
C04523,2026-01-12,verified,A00333,NORMAL,
C04524,2025-03-18,verified,A00255,NORMAL,
C04525,2025-09-22,verified,A00506,NORMAL,
C04526,2025-10-19,verified,A00140,NORMAL,
C04527,2026-05-24,verified,A00108,LEGITIMATE_SHARED_RESOURCE,
C04528,2025-06-24,verified,A00559,NORMAL,
C04529,2025-02-15,verified,A00027,NORMAL,
C04530,2025-08-01,verified,A00092,LEGITIMATE_SHARED_RESOURCE,
C04531,2025-01-03,verified,A00256,NORMAL,
C04532,2025-05-27,verified,A00006,LEGITIMATE_SHARED_RESOURCE,
C04533,2026-05-30,verified,A00246,NORMAL,
C04534,2025-09-21,pending,A00415,MIXED,R0117
C04535,2025-01-10,verified,A00630,NORMAL,
C04536,2025-01-26,verified,A00356,NORMAL,
C04537,2026-05-16,verified,A00548,LEGITIMATE_SHARED_RESOURCE,
C04538,2025-12-29,verified,A00411,LEGITIMATE_SHARED_RESOURCE,
C04539,2026-02-13,verified,A00019,NORMAL,
C04540,2026-05-26,verified,A00267,NORMAL,
C04541,2025-11-16,verified,A00614,NORMAL,
C04542,2025-02-19,verified,A00605,NORMAL,
C04543,2025-10-23,verified,A00409,NORMAL,
C04544,2025-03-18,verified,A00663,LEGITIMATE_SHARED_RESOURCE,
C04545,2025-05-25,verified,A00173,NORMAL,
C04546,2026-04-23,verified,A00455,LEGITIMATE_SHARED_RESOURCE,
C04547,2025-05-16,verified,A00020,NORMAL,
C04548,2025-12-15,verified,A00664,LEGITIMATE_SHARED_RESOURCE,
C04549,2025-02-08,verified,A00391,NORMAL,
C04550,2025-01-20,verified,A00185,NORMAL,
C04551,2026-06-20,verified,A00423,NORMAL,
C04552,2025-12-31,verified,A00599,NORMAL,
C04553,2025-05-26,pending,A00544,NORMAL,
C04554,2025-11-21,verified,A00520,NORMAL,
C04555,2026-02-15,pending,A00640,LEGITIMATE_SHARED_RESOURCE,
C04556,2026-08-13,verified,A00197,NORMAL,
C04557,2026-08-23,verified,A00282,LEGITIMATE_SHARED_RESOURCE,
C04558,2025-12-27,verified,A00622,NORMAL,
C04559,2025-03-06,verified,A00181,NORMAL,
C04560,2025-08-27,verified,A00570,NORMAL,
C04561,2026-03-28,verified,A00655,NORMAL,
C04562,2025-11-08,verified,A00230,NORMAL,
C04563,2025-08-18,verified,A00452,LEGITIMATE_SHARED_RESOURCE,
C04564,2025-08-26,verified,A00660,LEGITIMATE_SHARED_RESOURCE,
C04565,2025-02-07,verified,A00064,NORMAL,
C04566,2026-06-09,verified,A00348,NORMAL,
C04567,2025-08-17,verified,A00480,LEGITIMATE_SHARED_RESOURCE,
C04568,2025-11-10,verified,A00222,LEGITIMATE_SHARED_RESOURCE,
C04569,2025-04-18,verified,A00224,NORMAL,
C04570,2025-09-19,verified,A00587,NORMAL,
C04571,2025-01-17,verified,A00293,NORMAL,
C04572,2025-06-19,verified,A00551,NORMAL,
C04573,2025-12-17,verified,A00208,LEGITIMATE_SHARED_RESOURCE,
C04574,2025-10-30,verified,A00675,NORMAL,
C04575,2025-03-22,verified,A00164,NORMAL,
C04576,2025-04-25,verified,A00437,NORMAL,
C04577,2026-05-19,verified,A00005,NORMAL,
C04578,2026-06-20,pending,A00419,NORMAL,
C04579,2025-02-15,verified,A00388,NORMAL,
C04580,2026-03-14,verified,A00518,NORMAL,
C04581,2026-04-02,verified,A00164,NORMAL,
C04582,2025-11-14,verified,A00379,LEGITIMATE_SHARED_RESOURCE,
C04583,2026-03-08,verified,A00134,NORMAL,
C04584,2026-08-14,verified,A00338,NORMAL,
C04585,2025-09-14,verified,A00043,LEGITIMATE_SHARED_RESOURCE,
C04586,2025-11-04,verified,A00642,LEGITIMATE_SHARED_RESOURCE,
C04587,2025-12-11,verified,A00239,NORMAL,
C04588,2026-08-12,verified,A00199,NORMAL,
C04589,2026-06-24,verified,A00204,LEGITIMATE_SHARED_RESOURCE,
C04590,2025-09-17,verified,A00400,NORMAL,
C04591,2025-01-24,verified,A00264,NORMAL,
C04592,2025-10-29,verified,A00401,NORMAL,
C04593,2025-02-14,verified,A00415,NORMAL,
C04594,2025-12-05,pending,A00188,LEGITIMATE_SHARED_RESOURCE,
C04595,2026-07-24,verified,A00229,NORMAL,
C04596,2025-03-20,verified,A00207,NORMAL,
C04597,2025-01-23,verified,A00478,NORMAL,
C04598,2025-04-17,verified,A00299,NORMAL,
C04599,2026-06-24,verified,A00529,NORMAL,
C04600,2026-03-12,pending,A00078,NORMAL,
C04601,2026-01-03,verified,A00653,LEGITIMATE_SHARED_RESOURCE,
C04602,2025-08-20,pending,A00245,NORMAL,
C04603,2025-10-11,verified,A00073,NORMAL,
C04604,2025-07-03,verified,A00153,NORMAL,
C04605,2025-09-15,verified,A00090,NORMAL,
C04606,2026-06-05,verified,A00509,NORMAL,
C04607,2026-07-28,verified,A00312,NORMAL,
C04608,2026-05-19,verified,A00315,NORMAL,
C04609,2025-05-29,verified,A00025,NORMAL,
C04610,2026-04-14,verified,A00316,NORMAL,
C04611,2025-08-16,verified,A00137,NORMAL,
C04612,2025-02-16,verified,A00610,ABUSE_RING,R0069
C04613,2025-12-31,verified,A00061,NORMAL,
C04614,2025-02-26,verified,A00439,NORMAL,
C04615,2026-04-03,verified,A00341,NORMAL,
C04616,2025-12-09,verified,A00329,NORMAL,
C04617,2025-07-14,pending,A00327,NORMAL,
C04618,2026-05-11,verified,A00653,NORMAL,
C04619,2026-01-28,verified,A00668,LEGITIMATE_SHARED_RESOURCE,
C04620,2025-08-14,verified,A00464,MIXED,R0130
C04621,2025-08-02,verified,A00399,NORMAL,
C04622,2025-03-11,verified,A00260,LEGITIMATE_SHARED_RESOURCE,
C04623,2026-04-29,verified,A00365,NORMAL,
C04624,2025-04-06,verified,A00230,LEGITIMATE_SHARED_RESOURCE,
C04625,2025-06-03,verified,A00448,NORMAL,
C04626,2026-03-02,verified,A00657,LEGITIMATE_SHARED_RESOURCE,
C04627,2025-10-09,verified,A00708,LEGITIMATE_SHARED_RESOURCE,
C04628,2025-06-10,pending,A00271,LEGITIMATE_SHARED_RESOURCE,
C04629,2025-09-05,verified,A00559,NORMAL,
C04630,2025-12-17,verified,A00541,LEGITIMATE_SHARED_RESOURCE,
C04631,2025-06-15,verified,A00698,NORMAL,
C04632,2026-01-06,verified,A00486,NORMAL,
C04633,2025-07-27,verified,A00397,ABUSE_RING,R0087
C04634,2025-03-11,verified,A00401,NORMAL,
C04635,2025-01-31,verified,A00686,NORMAL,
C04636,2025-09-19,verified,A00610,LEGITIMATE_SHARED_RESOURCE,
C04637,2026-01-22,verified,A00062,NORMAL,
C04638,2025-03-04,verified,A00603,NORMAL,
C04639,2025-06-08,verified,A00693,NORMAL,
C04640,2026-06-08,verified,A00694,LEGITIMATE_SHARED_RESOURCE,
C04641,2025-12-04,pending,A00671,NORMAL,
C04642,2026-03-13,verified,A00457,NORMAL,
C04643,2026-06-17,verified,A00571,NORMAL,
C04644,2026-05-01,verified,A00392,NORMAL,
C04645,2025-12-03,verified,A00138,NORMAL,
C04646,2025-08-18,verified,A00483,NORMAL,
C04647,2025-05-05,verified,A00118,LEGITIMATE_SHARED_RESOURCE,
C04648,2025-07-17,verified,A00675,ABUSE_RING,R0018
C04649,2025-01-07,verified,A00545,NORMAL,
C04650,2025-06-17,verified,A00365,NORMAL,
C04651,2026-03-18,pending,A00186,ABUSE_RING,R0056
C04652,2026-08-07,verified,A00684,LEGITIMATE_SHARED_RESOURCE,
C04653,2026-01-21,verified,A00398,NORMAL,
C04654,2025-07-03,verified,A00258,NORMAL,
C04655,2025-12-16,verified,A00265,NORMAL,
C04656,2025-01-15,verified,A00313,LEGITIMATE_SHARED_RESOURCE,
C04657,2026-08-22,verified,A00523,NORMAL,
C04658,2026-08-10,verified,A00460,LEGITIMATE_SHARED_RESOURCE,
C04659,2026-01-05,verified,A00338,NORMAL,
C04660,2025-08-31,verified,A00306,LEGITIMATE_SHARED_RESOURCE,
C04661,2025-06-23,verified,A00051,NORMAL,
C04662,2026-08-16,verified,A00035,NORMAL,
C04663,2025-12-06,verified,A00267,LEGITIMATE_SHARED_RESOURCE,
C04664,2026-05-22,verified,A00367,NORMAL,
C04665,2026-06-01,verified,A00206,NORMAL,
C04666,2025-01-12,verified,A00576,NORMAL,
C04667,2026-04-25,verified,A00708,ABUSE_RING,R0100
C04668,2025-06-18,verified,A00064,NORMAL,
C04669,2025-10-07,verified,A00524,NORMAL,
C04670,2026-07-08,verified,A00151,NORMAL,
C04671,2026-06-16,verified,A00362,NORMAL,
C04672,2026-06-15,verified,A00668,NORMAL,
C04673,2025-09-30,verified,A00135,NORMAL,
C04674,2026-08-20,verified,A00679,LEGITIMATE_SHARED_RESOURCE,
C04675,2026-04-23,verified,A00246,NORMAL,
C04676,2026-07-17,verified,A00277,NORMAL,
C04677,2025-06-30,verified,A00063,NORMAL,
C04678,2025-06-09,verified,A00266,NORMAL,
C04679,2026-07-03,verified,A00309,NORMAL,
C04680,2026-03-11,verified,A00395,NORMAL,
C04681,2026-07-26,verified,A00048,NORMAL,
C04682,2026-07-07,verified,A00411,NORMAL,
C04683,2025-07-24,verified,A00262,NORMAL,
C04684,2025-06-28,verified,A00315,NORMAL,
C04685,2026-03-26,verified,A00107,NORMAL,
C04686,2025-04-25,verified,A00564,NORMAL,
C04687,2026-04-13,verified,A00550,NORMAL,
C04688,2025-03-29,verified,A00417,LEGITIMATE_SHARED_RESOURCE,
C04689,2025-05-06,verified,A00414,NORMAL,
C04690,2025-06-10,verified,A00501,NORMAL,
C04691,2025-08-05,verified,A00486,NORMAL,
C04692,2025-03-29,verified,A00541,LEGITIMATE_SHARED_RESOURCE,
C04693,2026-05-23,verified,A00299,NORMAL,
C04694,2025-01-21,verified,A00221,NORMAL,
C04695,2025-03-19,verified,A00121,NORMAL,
C04696,2026-02-12,verified,A00124,LEGITIMATE_SHARED_RESOURCE,
C04697,2026-03-11,verified,A00691,NORMAL,
C04698,2026-02-11,verified,A00559,NORMAL,
C04699,2026-06-20,verified,A00659,NORMAL,
C04700,2026-03-18,verified,A00403,NORMAL,
C04701,2025-06-26,pending,A00078,NORMAL,
C04702,2026-05-30,verified,A00320,NORMAL,
C04703,2026-04-21,verified,A00645,NORMAL,
C04704,2025-07-05,verified,A00506,NORMAL,
C04705,2026-02-19,verified,A00566,NORMAL,
C04706,2026-03-10,verified,A00704,NORMAL,
C04707,2026-04-12,verified,A00454,NORMAL,
C04708,2025-04-05,verified,A00532,NORMAL,
C04709,2026-08-08,verified,A00625,NORMAL,
C04710,2025-05-25,verified,A00550,NORMAL,
C04711,2026-01-15,verified,A00197,NORMAL,
C04712,2025-11-20,pending,A00612,LEGITIMATE_SHARED_RESOURCE,
C04713,2026-05-30,verified,A00027,ABUSE_RING,R0015
C04714,2025-07-13,verified,A00072,NORMAL,
C04715,2025-08-17,verified,A00245,NORMAL,
C04716,2025-09-15,verified,A00132,NORMAL,
C04717,2025-10-20,verified,A00099,NORMAL,
C04718,2025-03-09,verified,A00323,NORMAL,
C04719,2026-06-15,pending,A00186,NORMAL,
C04720,2025-03-09,verified,A00580,NORMAL,
C04721,2025-12-08,verified,A00095,NORMAL,
C04722,2025-01-02,verified,A00027,LEGITIMATE_SHARED_RESOURCE,
C04723,2026-03-22,verified,A00669,NORMAL,
C04724,2026-03-14,pending,A00621,NORMAL,
C04725,2025-07-22,verified,A00120,NORMAL,
C04726,2025-08-03,verified,A00401,NORMAL,
C04727,2025-11-01,verified,A00567,LEGITIMATE_SHARED_RESOURCE,
