customer_id,address_id,relationship,source
C07421,A00401,billing,baseline
C07422,A00226,billing,baseline
C07423,A00439,billing,baseline
C07424,A00123,billing,baseline
C07425,A00623,billing,baseline
C07426,A00588,billing,baseline
C07427,A00217,billing,baseline
C07428,A00438,billing,baseline
C07429,A00545,billing,baseline
C07430,A00672,billing,baseline
C07431,A00119,billing,baseline
C07432,A00092,billing,baseline
C07433,A00126,billing,baseline
C07434,A00504,billing,baseline
C07435,A00145,billing,baseline
C07436,A00335,billing,baseline
C07437,A00215,billing,baseline
C07438,A00383,billing,baseline
C07439,A00172,billing,baseline
C07440,A00141,billing,baseline
C07441,A00649,billing,baseline
C07442,A00709,billing,baseline
C07443,A00107,billing,baseline
C07444,A00682,billing,baseline
C07445,A00440,billing,baseline
C07446,A00683,billing,baseline
C07447,A00550,billing,baseline
C07448,A00396,billing,baseline
C07449,A00100,billing,baseline
C07450,A00134,billing,baseline
C07451,A00536,billing,baseline
C07452,A00292,billing,baseline
C07453,A00145,billing,baseline
C07454,A00143,billing,baseline
C07455,A00444,billing,baseline
C07456,A00570,billing,baseline
C07457,A00081,billing,baseline
C07458,A00107,billing,baseline
C07459,A00140,billing,baseline
C07460,A00555,billing,baseline
C07461,A00626,billing,baseline
C07462,A00477,billing,baseline
C07463,A00454,billing,baseline
C07464,A00280,billing,baseline
C07465,A00353,billing,baseline
C07466,A00684,billing,baseline
C07467,A00330,billing,baseline
C07468,A00223,billing,baseline
C07469,A00648,billing,baseline
C07470,A00276,billing,baseline
C07471,A00285,billing,baseline
C07472,A00602,billing,baseline
C07473,A00006,billing,baseline
C07474,A00619,billing,baseline
C07475,A00271,billing,baseline
C07476,A00557,billing,baseline
C07477,A00685,billing,baseline
C07478,A00439,billing,baseline
C07479,A00001,billing,baseline
C07480,A00178,billing,baseline
C07481,A00200,billing,baseline
C07482,A00128,billing,baseline
C07483,A00293,billing,baseline
C07484,A00169,billing,baseline
C07485,A00599,billing,baseline
C07486,A00357,billing,baseline
C07487,A00702,billing,baseline
C07488,A00436,billing,baseline
C07489,A00053,billing,baseline
C07490,A00521,billing,baseline
C07491,A00486,billing,baseline
C07492,A00609,billing,baseline
C07493,A00187,billing,baseline
C07494,A00595,billing,baseline
C07495,A00642,billing,baseline
C07496,A00608,billing,baseline
C07497,A00201,billing,baseline
C07498,A00503,billing,baseline
C07499,A00051,billing,baseline
C07500,A00595,billing,baseline
C07501,A00595,billing,baseline
C07502,A00089,billing,baseline
C07503,A00689,billing,baseline
C07504,A00613,billing,baseline
C07505,A00140,billing,baseline
C07506,A00586,billing,baseline
C07507,A00539,billing,baseline
C07508,A00628,billing,baseline
C07509,A00173,billing,baseline
C07510,A00238,billing,baseline
C07511,A00307,billing,baseline
C07512,A00665,billing,baseline
C07513,A00033,billing,baseline
C07514,A00547,billing,baseline
C07515,A00356,billing,baseline
C07516,A00556,billing,baseline
C07517,A00391,billing,baseline
C07518,A00576,billing,baseline
C07519,A00590,billing,baseline
C07520,A00052,billing,baseline
C07521,A00367,billing,baseline
C07522,A00144,billing,baseline
C07523,A00393,billing,baseline
C07524,A00587,billing,baseline
C07525,A00468,billing,baseline
C07526,A00113,billing,baseline
C07527,A00113,billing,baseline
C07528,A00064,billing,baseline
C07529,A00513,billing,baseline
C07530,A00129,billing,baseline
C07531,A00679,billing,baseline
C07532,A00150,billing,baseline
C07533,A00437,billing,baseline
C07534,A00707,billing,baseline
C07535,A00235,billing,baseline
C07536,A00702,billing,baseline
C07537,A00677,billing,baseline
C07538,A00077,billing,baseline
C07539,A00673,billing,baseline
C07540,A00581,billing,baseline
C07541,A00610,billing,baseline
C07542,A00084,billing,baseline
C07543,A00688,billing,baseline
C07544,A00479,billing,baseline
C07545,A00086,billing,baseline
C07546,A00194,billing,baseline
C07547,A00229,billing,baseline
C07548,A00118,billing,baseline
C07549,A00273,billing,baseline
C07550,A00647,billing,baseline
C07551,A00546,billing,baseline
C07552,A00445,billing,baseline
C07553,A00113,billing,baseline
C07554,A00555,billing,baseline
C07555,A00113,billing,baseline
C07556,A00150,billing,baseline
C07557,A00535,billing,baseline
C07558,A00347,billing,baseline
C07559,A00118,billing,baseline
C07560,A00396,billing,baseline
C07561,A00344,billing,baseline
C07562,A00239,billing,baseline
C07563,A00434,billing,baseline
C07564,A00286,billing,baseline
C07565,A00462,billing,baseline
C07566,A00001,billing,baseline
C07567,A00060,billing,baseline
C07568,A00005,billing,baseline
C07569,A00169,billing,baseline
C07570,A00278,billing,baseline
C07571,A00356,billing,baseline
C07572,A00583,billing,baseline
C07573,A00527,billing,baseline
C07574,A00594,billing,baseline
C07575,A00680,billing,baseline
C07576,A00067,billing,baseline
C07577,A00355,billing,baseline
C07578,A00411,billing,baseline
C07579,A00042,billing,baseline
C07580,A00617,billing,baseline
C07581,A00609,billing,baseline
C07582,A00291,billing,baseline
C07583,A00048,billing,baseline
C07584,A00006,billing,baseline
C07585,A00411,billing,baseline
C07586,A00549,billing,baseline
C07587,A00196,billing,baseline
C07588,A00604,billing,baseline
C07589,A00395,billing,baseline
C07590,A00244,billing,baseline
C07591,A00003,billing,baseline
C07592,A00589,billing,baseline
C07593,A00441,billing,baseline
C07594,A00119,billing,baseline
C07595,A00113,billing,baseline
C07596,A00453,billing,baseline
C07597,A00019,billing,baseline
C07598,A00027,billing,baseline
C07599,A00221,billing,baseline
C07600,A00279,billing,baseline
C07601,A00546,billing,baseline
C07602,A00088,billing,baseline
C07603,A00446,billing,baseline
C07604,A00341,billing,baseline
C07605,A00252,billing,baseline
C07606,A00523,billing,baseline
C07607,A00421,billing,baseline
C07608,A00128,billing,baseline
C07609,A00646,billing,baseline
C07610,A00643,billing,baseline
C07611,A00083,billing,baseline
C07612,A00224,billing,baseline
C07613,A00538,billing,baseline
C07614,A00434,billing,baseline
C07615,A00177,billing,baseline
C07616,A00544,billing,baseline
C07617,A00663,billing,baseline
C07618,A00451,billing,baseline
C07619,A00372,billing,baseline
C07620,A00461,billing,baseline
C07621,A00319,billing,baseline
C07622,A00480,billing,baseline
C07623,A00020,billing,baseline
C07624,A00675,billing,baseline
C07625,A00354,billing,baseline
C07626,A00324,billing,baseline
C07627,A00347,billing,baseline
C07628,A00359,billing,baseline
C07629,A00452,billing,baseline
C07630,A00362,billing,baseline
C07631,A00066,billing,baseline
C07632,A00631,billing,baseline
C07633,A00069,billing,baseline
C07634,A00602,billing,baseline
C07635,A00661,billing,baseline
C07636,A00586,billing,baseline
C07637,A00384,billing,baseline
C07638,A00432,billing,baseline
C07639,A00630,billing,baseline
C07640,A00223,billing,baseline
C07641,A00690,billing,baseline
C07642,A00414,billing,baseline
C07643,A00498,billing,baseline
C07644,A00263,billing,baseline
C07645,A00247,billing,baseline
C07646,A00329,billing,baseline
C07647,A00506,billing,baseline
C07648,A00356,billing,baseline
C07649,A00135,billing,baseline
C07650,A00060,billing,baseline
C07651,A00240,billing,baseline
C07652,A00044,billing,baseline
C07653,A00050,billing,baseline
C07654,A00150,billing,baseline
C07655,A00429,billing,baseline
C07656,A00622,billing,baseline
C07657,A00430,billing,baseline
C07658,A00645,billing,baseline
C07659,A00427,billing,baseline
C07660,A00069,billing,baseline
C07661,A00446,billing,baseline
C07662,A00672,billing,baseline
C07663,A00464,billing,baseline
C07664,A00565,billing,baseline
C07665,A00662,billing,baseline
C07666,A00059,billing,baseline
C07667,A00701,billing,baseline
C07668,A00409,billing,baseline
C07669,A00018,billing,baseline
C07670,A00382,billing,baseline
C07671,A00080,billing,baseline
C07672,A00520,billing,baseline
C07673,A00425,billing,baseline
C07674,A00569,billing,baseline
C07675,A00703,billing,baseline
C07676,A00265,billing,baseline
C07677,A00243,billing,baseline
C07678,A00577,billing,baseline
C07679,A00154,billing,baseline
C07680,A00534,billing,baseline
C07681,A00388,billing,baseline
C07682,A00627,billing,baseline
C07683,A00213,billing,baseline
C07684,A00445,billing,baseline
C07685,A00526,billing,baseline
C07686,A00098,billing,baseline
C07687,A00086,billing,baseline
C07688,A00270,billing,baseline
C07689,A00377,billing,baseline
C07690,A00558,billing,baseline
C07691,A00710,billing,baseline
C07692,A00668,billing,baseline
C07693,A00075,billing,baseline
C07694,A00351,billing,baseline
C07695,A00448,billing,baseline
C07696,A00386,billing,baseline
C07697,A00421,billing,baseline
C07698,A00105,billing,baseline
C07699,A00140,billing,baseline
C07700,A00376,billing,baseline
C07701,A00126,billing,baseline
C07702,A00353,billing,baseline
C07703,A00006,billing,baseline
C07704,A00190,billing,baseline
C07705,A00133,billing,baseline
C07706,A00461,billing,baseline
C07707,A00395,billing,baseline
C07708,A00223,billing,baseline
C07709,A00365,billing,baseline
C07710,A00638,billing,baseline
C07711,A00164,billing,baseline
C07712,A00325,billing,baseline
C07713,A00629,billing,baseline
C07714,A00009,billing,baseline
C07715,A00057,billing,baseline
C07716,A00440,billing,baseline
C07717,A00650,billing,baseline
C07718,A00096,billing,baseline
C07719,A00252,billing,baseline
C07720,A00042,billing,baseline
C07721,A00698,billing,baseline
C07722,A00050,billing,baseline
C07723,A00048,billing,baseline
C07724,A00397,billing,baseline
C07725,A00411,billing,baseline
C07726,A00206,billing,baseline
C07727,A00367,billing,baseline
C07728,A00649,billing,baseline
C07729,A00543,billing,baseline
C07730,A00188,billing,baseline
C07731,A00220,billing,baseline
C07732,A00542,billing,baseline
C07733,A00023,billing,baseline
C07734,A00420,billing,baseline
C07735,A00485,billing,baseline
C07736,A00219,billing,baseline
C07737,A00611,billing,baseline
C07738,A00103,billing,baseline
C07739,A00075,billing,baseline
C07740,A00303,billing,baseline
C07741,A00266,billing,baseline
C07742,A00697,billing,baseline
C07743,A00416,billing,baseline
C07744,A00272,billing,baseline
C07745,A00124,billing,baseline
C07746,A00168,billing,baseline
C07747,A00273,billing,baseline
C07748,A00297,billing,baseline
C07749,A00684,billing,baseline
C07750,A00538,billing,baseline
C07751,A00405,billing,baseline
C07752,A00337,billing,baseline
C07753,A00182,billing,baseline
C07754,A00475,billing,baseline
C07755,A00601,billing,baseline
C07756,A00389,billing,baseline
C07757,A00225,billing,baseline
C07758,A00088,billing,baseline
C07759,A00548,billing,baseline
C07760,A00289,billing,baseline
C07761,A00136,billing,baseline
C07762,A00361,billing,baseline
C07763,A00653,billing,baseline
C07764,A00585,billing,baseline
C07765,A00453,billing,baseline
C07766,A00011,billing,baseline
C07767,A00452,billing,baseline
C07768,A00636,billing,baseline
C07769,A00247,billing,baseline
C07770,A00573,billing,baseline
C07771,A00491,billing,baseline
C07772,A00218,billing,baseline
C07773,A00614,billing,baseline
C07774,A00656,billing,baseline
C07775,A00563,billing,baseline
C07776,A00701,billing,baseline
C07777,A00523,billing,baseline
C07778,A00329,billing,baseline
C07779,A00638,billing,baseline
C07780,A00654,billing,baseline
C07781,A00372,billing,baseline
C07782,A00122,billing,baseline
C07783,A00089,billing,baseline
C07784,A00472,billing,baseline
C07785,A00650,billing,baseline
C07786,A00481,billing,baseline
C07787,A00692,billing,baseline
C07788,A00182,billing,baseline
C07789,A00518,billing,baseline
C07790,A00313,billing,baseline
C07791,A00420,billing,baseline
C07792,A00275,billing,baseline
C07793,A00666,billing,baseline
C07794,A00266,billing,baseline
C07795,A00250,billing,baseline
C07796,A00333,billing,baseline
C07797,A00004,billing,baseline
C07798,A00146,billing,baseline
C07799,A00632,billing,baseline
C07800,A00515,billing,baseline
C07801,A00210,billing,baseline
C07802,A00055,billing,baseline
C07803,A00251,billing,baseline
C07804,A00533,billing,baseline
C07805,A00580,billing,baseline
C07806,A00190,billing,baseline
C07807,A00169,billing,baseline
C07808,A00512,billing,baseline
C07809,A00607,billing,baseline
C07810,A00697,billing,baseline
C07811,A00207,billing,baseline
C07812,A00169,billing,baseline
C07813,A00460,billing,baseline
C07814,A00019,billing,baseline
C07815,A00680,billing,baseline
C07816,A00336,billing,baseline
C07817,A00420,billing,baseline
C07818,A00613,billing,baseline
C07819,A00119,billing,baseline
C07820,A00373,billing,baseline
C07821,A00054,billing,baseline
C07822,A00228,billing,baseline
C07823,A00204,billing,baseline
C07824,A00399,billing,baseline
C07825,A00477,billing,baseline
C07826,A00650,billing,baseline
C07827,A00306,billing,baseline
C07828,A00645,billing,baseline
C07829,A00180,billing,baseline
C07830,A00635,billing,baseline
C07831,A00339,billing,baseline
C07832,A00356,billing,baseline
C07833,A00233,billing,baseline
C07834,A00665,billing,baseline
C07835,A00361,billing,baseline
C07836,A00397,billing,baseline
C07837,A00015,billing,baseline
C07838,A00214,billing,baseline
C07839,A00163,billing,baseline
C07840,A00515,billing,baseline
C07841,A00591,billing,baseline
C07842,A00594,billing,baseline
C07843,A00545,billing,baseline
C07844,A00417,billing,baseline
C07845,A00542,billing,baseline
C07846,A00410,billing,baseline
C07847,A00185,billing,baseline
C07848,A00320,billing,baseline
C07849,A00179,billing,baseline
C07850,A00436,billing,baseline
C07851,A00098,billing,baseline
C07852,A00240,billing,baseline
C07853,A00654,billing,baseline
C07854,A00267,billing,baseline
C07855,A00047,billing,baseline
C07856,A00666,billing,baseline
C07857,A00005,billing,baseline
C07858,A00233,billing,baseline
C07859,A00575,billing,baseline
C07860,A00049,billing,baseline
C07861,A00600,billing,baseline
C07862,A00612,billing,baseline
C07863,A00272,billing,baseline
C07864,A00304,billing,baseline
C07865,A00536,billing,baseline
C07866,A00316,billing,baseline
C07867,A00512,billing,baseline
C07868,A00697,billing,baseline
C07869,A00531,billing,baseline
C07870,A00591,billing,baseline
C07871,A00080,billing,baseline
C07872,A00411,billing,baseline
C07873,A00118,billing,baseline
C07874,A00597,billing,baseline
C07875,A00408,billing,baseline
C07876,A00691,billing,baseline
C07877,A00490,billing,baseline
C07878,A00236,billing,baseline
C07879,A00709,billing,baseline
C07880,A00657,billing,baseline
C07881,A00322,billing,baseline
C07882,A00514,billing,baseline
C07883,A00390,billing,baseline
C07884,A00468,billing,baseline
C07885,A00345,billing,baseline
C07886,A00287,billing,baseline
C07887,A00452,billing,baseline
C07888,A00430,billing,baseline
C07889,A00104,billing,baseline
C07890,A00407,billing,baseline
C07891,A00117,billing,baseline
C07892,A00531,billing,baseline
C07893,A00381,billing,baseline
C07894,A00507,billing,baseline
C07895,A00506,billing,baseline
C07896,A00168,billing,baseline
C07897,A00254,billing,baseline
C07898,A00209,billing,baseline
C07899,A00011,billing,baseline
C07900,A00028,billing,baseline
C07901,A00571,billing,baseline
C07902,A00121,billing,baseline
C07903,A00070,billing,baseline
C07904,A00087,billing,baseline
C07905,A00047,billing,baseline
C07906,A00313,billing,baseline
C07907,A00574,billing,baseline
C07908,A00704,billing,baseline
C07909,A00099,billing,baseline
C07910,A00194,billing,baseline
C07911,A00070,billing,baseline
C07912,A00552,billing,baseline
C07913,A00490,billing,baseline
C07914,A00026,billing,baseline
C07915,A00185,billing,baseline
C07916,A00372,billing,baseline
C07917,A00198,billing,baseline
C07918,A00168,billing,baseline
C07919,A00694,billing,baseline
C07920,A00063,billing,baseline
C07921,A00111,billing,baseline
C07922,A00678,billing,baseline
C07923,A00447,billing,baseline
C07924,A00002,billing,baseline
C07925,A00179,billing,baseline
C07926,A00135,billing,baseline
C07927,A00536,billing,baseline
C07928,A00521,billing,baseline
C07929,A00247,billing,baseline
C07930,A00310,billing,baseline
C07931,A00597,billing,baseline
C07932,A00048,billing,baseline
C07933,A00670,billing,baseline
C07934,A00526,billing,baseline
C07935,A00610,billing,baseline
C07936,A00142,billing,baseline
C07937,A00002,billing,baseline
C07938,A00205,billing,baseline
C07939,A00675,billing,baseline
C07940,A00283,billing,baseline
C07941,A00695,billing,baseline
C07942,A00469,billing,baseline
C07943,A00467,billing,baseline
C07944,A00241,billing,baseline
C07945,A00171,billing,baseline
C07946,A00019,billing,baseline
C07947,A00553,billing,baseline
C07948,A00530,billing,baseline
C07949,A00700,billing,baseline
C07950,A00652,billing,baseline
C07951,A00550,billing,baseline
C07952,A00494,billing,baseline
C07953,A00275,billing,baseline
C07954,A00322,billing,baseline
C07955,A00151,billing,baseline
C07956,A00175,billing,baseline
C07957,A00561,billing,baseline
C07958,A00022,billing,baseline
C07959,A00328,billing,baseline
C07960,A00179,billing,baseline
C07961,A00507,billing,baseline
C07962,A00266,billing,baseline
C07963,A00402,billing,baseline
C07964,A00570,billing,baseline
C07965,A00684,billing,baseline
C07966,A00557,billing,baseline
C07967,A00278,billing,baseline
C07968,A00171,billing,baseline
C07969,A00197,billing,baseline
C07970,A00309,billing,baseline
C07971,A00405,billing,baseline
C07972,A00581,billing,baseline
C07973,A00521,billing,baseline
C07974,A00410,billing,baseline
C07975,A00114,billing,baseline
C07976,A00457,billing,baseline
C07977,A00698,billing,baseline
C07978,A00267,billing,baseline
C07979,A00310,billing,baseline
C07980,A00159,billing,baseline
C07981,A00053,billing,baseline
C07982,A00626,billing,baseline
C07983,A00261,billing,baseline
C07984,A00674,billing,baseline
C07985,A00464,billing,baseline
C07986,A00504,billing,baseline
C07987,A00374,billing,baseline
C07988,A00449,billing,baseline
C07989,A00149,billing,baseline
C07990,A00054,billing,baseline
C07991,A00664,billing,baseline
C07992,A00655,billing,baseline
C07993,A00446,billing,baseline
C07994,A00373,billing,baseline
C07995,A00532,billing,baseline
C07996,A00096,billing,baseline
C07997,A00240,billing,baseline
C07998,A00228,billing,baseline
C07999,A00604,billing,baseline
C08000,A00547,billing,baseline
C08001,A00058,billing,baseline
C08002,A00297,billing,baseline
C08003,A00108,billing,baseline
C08004,A00538,billing,baseline
C08005,A00693,billing,baseline
C08006,A00648,billing,baseline
C08007,A00554,billing,baseline
C08008,A00629,billing,baseline
C08009,A00269,billing,baseline
C08010,A00336,billing,baseline
C08011,A00461,billing,baseline
C08012,A00458,billing,baseline
C08013,A00488,billing,baseline
C08014,A00457,billing,baseline
C08015,A00341,billing,baseline
C08016,A00302,billing,baseline
C08017,A00115,billing,baseline
C08018,A00465,billing,baseline
C08019,A00267,billing,baseline
C08020,A00044,billing,baseline
C08021,A00409,billing,baseline
C08022,A00532,billing,baseline
C08023,A00019,billing,baseline
C08024,A00590,billing,baseline
C08025,A00693,billing,baseline
C08026,A00010,billing,baseline
C08027,A00310,billing,baseline
C08028,A00492,billing,baseline
C08029,A00321,billing,baseline
C08030,A00201,billing,baseline
C08031,A00236,billing,baseline
C08032,A00011,billing,baseline
C08033,A00276,billing,baseline
C08034,A00256,billing,baseline
C08035,A00112,billing,baseline
C08036,A00585,billing,baseline
C08037,A00030,billing,baseline
C08038,A00528,billing,baseline
C08039,A00632,billing,baseline
C08040,A00374,billing,baseline
C08041,A00580,billing,baseline
C08042,A00182,billing,baseline
C08043,A00493,billing,baseline
C08044,A00605,billing,baseline
C08045,A00241,billing,baseline
C08046,A00406,billing,baseline
C08047,A00097,billing,baseline
C08048,A00032,billing,baseline
C08049,A00472,billing,baseline
C08050,A00202,billing,baseline
C08051,A00556,billing,baseline
C08052,A00593,billing,baseline
C08053,A00264,billing,baseline
C08054,A00041,billing,baseline
C08055,A00628,billing,baseline
C08056,A00263,billing,baseline
C08057,A00601,billing,baseline
C08058,A00360,billing,baseline
C08059,A00352,billing,baseline
C08060,A00451,billing,baseline
C08061,A00471,billing,baseline
C08062,A00105,billing,baseline
C08063,A00539,billing,baseline
C08064,A00516,billing,baseline
C08065,A00230,billing,baseline
C08066,A00657,billing,baseline
C08067,A00185,billing,baseline
C08068,A00382,billing,baseline
C08069,A00353,billing,baseline
C08070,A00683,billing,baseline
C08071,A00124,billing,baseline
C08072,A00070,billing,baseline
C08073,A00240,billing,baseline
C08074,A00474,billing,baseline
C08075,A00597,billing,baseline
C08076,A00452,billing,baseline
C08077,A00586,billing,baseline
C08078,A00418,billing,baseline
C08079,A00309,billing,baseline
C08080,A00340,billing,baseline
C08081,A00063,billing,baseline
C08082,A00238,billing,baseline
C08083,A00547,billing,baseline
C08084,A00610,billing,baseline
C08085,A00438,billing,baseline
C08086,A00411,billing,baseline
C08087,A00579,billing,baseline
C08088,A00492,billing,baseline
C08089,A00020,billing,baseline
C08090,A00612,billing,baseline
C08091,A00557,billing,baseline
C08092,A00014,billing,baseline
C08093,A00483,billing,baseline
C08094,A00120,billing,baseline
C08095,A00161,billing,baseline
C08096,A00655,billing,baseline
C08097,A00553,billing,baseline
C08098,A00049,billing,baseline
C08099,A00191,billing,baseline
C08100,A00528,billing,baseline
C08101,A00237,billing,baseline
C08102,A00265,billing,baseline
C08103,A00272,billing,baseline
C08104,A00291,billing,baseline
C08105,A00165,billing,baseline
C08106,A00507,billing,baseline
C08107,A00449,billing,baseline
C08108,A00078,billing,baseline
C08109,A00418,billing,baseline
C08110,A00461,billing,baseline
C08111,A00268,billing,baseline
C08112,A00698,billing,baseline
C08113,A00484,billing,baseline
C08114,A00545,billing,baseline
C08115,A00385,billing,baseline
C08116,A00135,billing,baseline
C08117,A00620,billing,baseline
C08118,A00558,billing,baseline
C08119,A00506,billing,baseline
C08120,A00072,billing,baseline
C08121,A00079,billing,baseline
C08122,A00166,billing,baseline
C08123,A00569,billing,baseline
C08124,A00490,billing,baseline
C08125,A00399,billing,baseline
C08126,A00333,billing,baseline
C08127,A00197,billing,baseline
C08128,A00520,billing,baseline
C08129,A00499,billing,baseline
C08130,A00189,billing,baseline
C08131,A00102,billing,baseline
C08132,A00136,billing,baseline
C08133,A00252,billing,baseline
C08134,A00072,billing,baseline
C08135,A00666,billing,baseline
C08136,A00494,billing,baseline
C08137,A00442,billing,baseline
C08138,A00027,billing,baseline
C08139,A00502,billing,baseline
C08140,A00273,billing,baseline
C08141,A00222,billing,baseline
C08142,A00219,billing,baseline
C08143,A00699,billing,baseline
C08144,A00265,billing,baseline
C08145,A00669,billing,baseline
C08146,A00390,billing,baseline
C08147,A00103,billing,baseline
C08148,A00335,billing,baseline
C08149,A00003,billing,baseline
C08150,A00279,billing,baseline
C08151,A00526,billing,baseline
C08152,A00584,billing,baseline
C08153,A00413,billing,baseline
C08154,A00700,billing,baseline
C08155,A00596,billing,baseline
C08156,A00056,billing,baseline
C08157,A00473,billing,baseline
C08158,A00562,billing,baseline
C08159,A00623,billing,baseline
C08160,A00348,billing,baseline
C08161,A00675,billing,baseline
C08162,A00179,billing,baseline
C08163,A00121,billing,baseline
C08164,A00190,billing,baseline
C08165,A00276,billing,baseline
C08166,A00584,billing,baseline
C08167,A00641,billing,baseline
C08168,A00014,billing,baseline
C08169,A00559,billing,baseline
C08170,A00439,billing,baseline
C08171,A00153,billing,baseline
C08172,A00453,billing,baseline
C08173,A00578,billing,baseline
C08174,A00328,billing,baseline
C08175,A00557,billing,baseline
C08176,A00186,billing,baseline
C08177,A00637,billing,baseline
C08178,A00593,billing,baseline
C08179,A00478,billing,baseline
C08180,A00115,billing,baseline
C08181,A00546,billing,baseline
C08182,A00071,billing,baseline
C08183,A00365,billing,baseline
C08184,A00696,billing,baseline
C08185,A00627,billing,baseline
C08186,A00020,billing,baseline
C08187,A00288,billing,baseline
C08188,A00655,billing,baseline
C08189,A00130,billing,baseline
C08190,A00336,billing,baseline
C08191,A00137,billing,baseline
C08192,A00240,billing,baseline
C08193,A00084,billing,baseline
C08194,A00524,billing,baseline
C08195,A00637,billing,baseline
C08196,A00048,billing,baseline
C08197,A00402,billing,baseline
C08198,A00677,billing,baseline
C08199,A00687,billing,baseline
C08200,A00621,billing,baseline
C08201,A00165,billing,baseline
C08202,A00068,billing,baseline
C08203,A00270,billing,baseline
C08204,A00661,billing,baseline
C08205,A00257,billing,baseline
C08206,A00407,billing,baseline
C08207,A00432,billing,baseline
C08208,A00549,billing,baseline
C08209,A00344,billing,baseline
C08210,A00200,billing,baseline
C08211,A00683,billing,baseline
C08212,A00524,billing,baseline
C08213,A00430,billing,baseline
C08214,A00639,billing,baseline
C08215,A00108,billing,baseline
C08216,A00520,billing,baseline
C08217,A00660,billing,baseline
C08218,A00199,billing,baseline
C08219,A00656,billing,baseline
C08220,A00331,billing,baseline
C08221,A00293,billing,baseline
C08222,A00474,billing,baseline
C08223,A00534,billing,baseline
C08224,A00566,billing,baseline
C08225,A00320,billing,baseline
C08226,A00425,billing,baseline
C08227,A00238,billing,baseline
C08228,A00374,billing,baseline
C08229,A00073,billing,baseline
C08230,A00154,billing,baseline
C08231,A00087,billing,baseline
C08232,A00393,billing,baseline
C08233,A00639,billing,baseline
C08234,A00553,billing,baseline
C08235,A00129,billing,baseline
C08236,A00602,billing,baseline
C08237,A00572,billing,baseline
C08238,A00244,billing,baseline
C08239,A00285,billing,baseline
C08240,A00703,billing,baseline
C08241,A00578,billing,baseline
C08242,A00245,billing,baseline
C08243,A00552,billing,baseline
C08244,A00207,billing,baseline
C08245,A00092,billing,baseline
C08246,A00667,billing,baseline
C08247,A00293,billing,baseline
C08248,A00592,billing,baseline
C08249,A00646,billing,baseline
C08250,A00404,billing,baseline
C08251,A00213,billing,baseline
C08252,A00460,billing,baseline
C08253,A00022,billing,baseline
C08254,A00550,billing,baseline
C08255,A00021,billing,baseline
C08256,A00429,billing,baseline
C08257,A00093,billing,baseline
C08258,A00521,billing,baseline
C08259,A00263,billing,baseline
C08260,A00595,billing,baseline
C08261,A00148,billing,baseline
C08262,A00424,billing,baseline
C08263,A00624,billing,baseline
C08264,A00166,billing,baseline
C08265,A00088,billing,baseline
C08266,A00588,billing,baseline
C08267,A00207,billing,baseline
C08268,A00336,billing,baseline
C08269,A00161,billing,baseline
C08270,A00607,billing,baseline
C08271,A00404,billing,baseline
C08272,A00296,billing,baseline
C08273,A00195,billing,baseline
C08274,A00113,billing,baseline
C08275,A00486,billing,baseline
C08276,A00473,billing,baseline
C08277,A00021,billing,baseline
C08278,A00573,billing,baseline
C08279,A00120,billing,baseline
C08280,A00010,billing,baseline
C08281,A00208,billing,baseline
C08282,A00210,billing,baseline
C08283,A00327,billing,baseline
C08284,A00511,billing,baseline
C08285,A00502,billing,baseline
C08286,A00031,billing,baseline
C08287,A00108,billing,baseline
C08288,A00287,billing,baseline
C08289,A00419,billing,baseline
C08290,A00592,billing,baseline
C08291,A00195,billing,baseline
C08292,A00198,billing,baseline
C08293,A00403,billing,baseline
C08294,A00539,billing,baseline
C08295,A00424,billing,baseline
C08296,A00376,billing,baseline
C08297,A00018,billing,baseline
C08298,A00674,billing,baseline
C08299,A00269,billing,baseline
C08300,A00196,billing,baseline
C08301,A00243,billing,baseline
C08302,A00587,billing,baseline
C08303,A00583,billing,baseline
C08304,A00639,billing,baseline
C08305,A00370,billing,baseline
C08306,A00321,billing,baseline
C08307,A00073,billing,baseline
C08308,A00656,billing,baseline
C08309,A00683,billing,baseline
C08310,A00463,billing,baseline
C08311,A00651,billing,baseline
C08312,A00295,billing,baseline
C08313,A00102,billing,baseline
C08314,A00418,billing,baseline
C08315,A00483,billing,baseline
C08316,A00042,billing,baseline
C08317,A00565,billing,baseline
C08318,A00180,billing,baseline
C08319,A00340,billing,baseline
C08320,A00530,billing,baseline
C08321,A00188,billing,baseline
C08322,A00659,billing,baseline
C08323,A00291,billing,baseline
C08324,A00019,billing,baseline
C08325,A00392,billing,baseline
C08326,A00148,billing,baseline
C08327,A00661,billing,baseline
C08328,A00034,billing,baseline
C08329,A00390,billing,baseline
C08330,A00662,billing,baseline
C08331,A00247,billing,baseline
C08332,A00193,billing,baseline
C08333,A00590,billing,baseline
C08334,A00374,billing,baseline
C08335,A00476,billing,baseline
C08336,A00314,billing,baseline
C08337,A00008,billing,baseline
C08338,A00474,billing,baseline
C08339,A00371,billing,baseline
C08340,A00162,billing,baseline
C08341,A00315,billing,baseline
C08342,A00160,billing,baseline
C08343,A00166,billing,baseline
C08344,A00436,billing,baseline
C08345,A00216,billing,baseline
C08346,A00697,billing,baseline
C08347,A00238,billing,baseline
C08348,A00421,billing,baseline
C08349,A00373,billing,baseline
C08350,A00058,billing,baseline
C08351,A00088,billing,baseline
C08352,A00170,billing,baseline
